method,repeat,image_index,path,decode_ms,preprocess_ms,h2d_ms,model_score_ms,stage_sum_ms,score
patch_layer3,4,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,14.62360005825758,3.886799910105765,0.6018000422045588,7.416800013743341,26.529000024311244,3.9215714931488037
patch_layer3,4,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,15.132799977436662,3.8010000716894865,0.5243000341579318,7.5758000602945685,27.03390014357865,5.3515305519104
patch_layer3,4,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,14.557100017555058,3.821199992671609,0.39499998092651367,7.417100016027689,26.19040000718087,4.56941556930542
patch_layer3,4,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,14.956700033508241,3.8674999959766865,0.40309992618858814,5.4246000945568085,24.651900050230324,4.809571743011475
patch_layer3,4,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,14.935899991542101,3.8919999497011304,0.5859999218955636,5.484699970111251,24.898599833250046,4.734048843383789
patch_layer3,4,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,14.631600002758205,3.824500017799437,0.5818000063300133,5.61230001039803,24.650200037285686,4.992428302764893
patch_layer3,4,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,14.736999990418553,3.9087000768631697,0.5504000000655651,5.571300047449768,24.767400114797056,4.03297233581543
patch_layer3,4,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,14.974200050346553,3.78689996432513,0.42459997348487377,5.354700027965009,24.540400016121566,5.050409317016602
patch_layer3,4,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,17.791599966585636,3.746700007468462,0.5527000175788999,5.402200040407479,27.493200032040477,5.041504383087158
patch_layer3,4,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,17.042299965396523,4.104600055143237,0.6017000414431095,5.6180000538006425,27.366600115783513,4.210007667541504
patch_layer3,4,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,15.528300078585744,4.714799928478897,0.3793999785557389,7.45529995765537,28.07779994327575,4.592291355133057
patch_layer3,4,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,16.940300003625453,4.5180999441072345,0.547999981790781,8.569099940359592,30.57549986988306,4.5799970626831055
patch_layer3,4,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,17.200400005094707,4.664600011892617,0.5526000168174505,7.84639990888536,30.263999942690134,4.464104175567627
patch_layer3,4,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,14.841399970464408,4.257100052200258,0.3800999838858843,7.809999980963767,27.288599987514317,3.8667726516723633
patch_layer3,4,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,15.025999979116023,4.156399983912706,0.5319999763742089,7.86450004670769,27.578899986110628,5.003524303436279
patch_layer3,4,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,17.591299954801798,4.580400069244206,0.5686000222340226,11.910000001080334,34.65030004736036,4.251944065093994
patch_layer3,4,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,17.219900037162006,4.692399990744889,0.6273000035434961,9.42310004029423,31.96270007174462,4.884119510650635
patch_layer3,4,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,16.286799916997552,4.866200033575296,0.4221999552100897,7.692200015299022,29.26739992108196,5.898160457611084
patch_layer3,4,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,19.953199895098805,4.522800096310675,0.4120999947190285,6.4301000675186515,31.31820005364716,4.653103828430176
patch_layer3,4,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,16.71979995444417,3.9787000278010964,0.44219999108463526,6.662899977527559,27.80359995085746,4.667858123779297
patch_layer3,4,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,15.110600041225553,4.092399962246418,0.408399966545403,7.999100023880601,27.610499993897974,3.7877302169799805
patch_layer3,4,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,15.184300020337105,3.9286999963223934,0.5757000762969255,7.954400032758713,27.643100125715137,3.8025617599487305
patch_layer3,4,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,14.87239997368306,3.936000051908195,0.4268999909982085,9.35790000949055,28.593200026080012,4.703930854797363
patch_layer3,4,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,17.25149992853403,4.882700042799115,0.3789999755099416,7.826999993994832,30.34019994083792,4.854950428009033
patch_layer3,4,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,14.850900042802095,3.969699959270656,0.37100003100931644,7.913999957963824,27.105599991045892,4.319806098937988
patch_layer3,4,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,14.618300017900765,3.9529999485239387,0.37240004166960716,7.54569994751364,26.48939995560795,4.648650169372559
patch_layer3,4,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,14.896400040015578,3.9269999833777547,0.5005999701097608,5.567000014707446,24.89100000821054,4.230384349822998
patch_layer3,4,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,18.265699967741966,4.705199971795082,0.35660003777593374,7.82279996201396,31.150299939326942,4.0090460777282715
patch_layer3,4,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,30.221099965274334,4.645499982871115,0.3792000934481621,7.639500079676509,42.88530012127012,3.8369619846343994
patch_layer3,4,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,17.49050000216812,4.528399906121194,0.5932999774813652,7.931999978609383,30.54419986438006,5.238334655761719
patch_layer3,4,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,17.122199991717935,4.624999943189323,0.37889997474849224,8.116799988783896,30.242899898439646,5.041371822357178
patch_layer3,4,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,17.437299946323037,4.753999994136393,0.38079998921602964,10.857499903067946,33.429599832743406,5.599959373474121
patch_layer3,4,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,15.233899932354689,4.088600049726665,0.3968999953940511,7.140100002288818,26.859499979764223,5.2333831787109375
patch_layer3,4,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,15.122200013138354,3.8133999332785606,0.4846000811085105,6.295700091868639,25.715900119394064,4.951472282409668
patch_layer3,4,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,15.806099982000887,3.7611000007018447,0.5431999452412128,9.55200009047985,29.662400018423796,4.783029079437256
patch_layer3,4,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,15.233700047247112,4.081399994902313,0.4669999470934272,5.743399960920215,25.525499950163066,3.85286808013916
patch_layer3,4,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,15.520099899731576,3.8861000211909413,0.5718000466004014,8.909099968150258,28.887099935673177,3.2465507984161377
patch_layer3,4,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,15.299699967727065,3.840700024738908,0.4461000207811594,5.717699998058379,25.30420001130551,3.7035810947418213
patch_layer3,4,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,14.917399967089295,3.756999969482422,0.5508000031113625,5.9127999702468514,25.13799990992993,3.0024983882904053
patch_layer3,4,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,14.729799935594201,3.8731000386178493,0.5455999635159969,5.884499987587333,25.03299992531538,3.210783004760742
patch_layer3,4,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,15.328099951148033,3.8216999964788556,0.574299949221313,5.9899999760091305,25.714099872857332,4.765796184539795
patch_layer3,4,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,15.20290004555136,3.849599976092577,0.5741999484598637,5.903200013563037,25.529899983666837,3.7494711875915527
patch_layer3,4,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,15.390599961392581,3.843399928882718,0.5537000251933932,5.895599955692887,25.68329987116158,5.818613529205322
patch_layer3,4,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,14.968900009989738,4.464199999347329,0.5967000033706427,6.041700020432472,26.071500033140182,4.308223247528076
patch_layer3,4,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,17.116700066253543,4.312400007620454,0.5861000390723348,5.998000036925077,28.01320014987141,4.4941205978393555
patch_layer3,4,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,15.109100029803813,3.8139999378472567,0.5939999828115106,10.003700037486851,29.52079998794943,4.349096298217773
patch_layer3,4,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,15.017300029285252,4.103200044482946,0.3958999877795577,7.950200000777841,27.466600062325597,4.035782337188721
patch_layer3,4,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,15.592599986121058,4.2224000208079815,0.5365000106394291,8.743999991565943,29.095500009134412,3.4791979789733887
patch_layer3,4,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,15.1346999919042,4.192700027488172,0.5318999756127596,8.2717000041157,28.13099999912083,4.929322719573975
patch_layer3,4,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,15.37899998947978,4.0608999552205205,0.4062000662088394,7.857700111344457,27.703800122253597,2.977786064147949
patch_layer3,4,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,15.526300063356757,4.110699985176325,0.5605999613180757,8.282399969175458,28.479999979026616,4.451267242431641
patch_layer3,4,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,15.587700065225363,3.8642999716103077,0.5641999887302518,9.741300018504262,29.757500044070184,3.414794445037842
patch_layer3,4,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,15.222199959680438,4.275000072084367,0.4529000725597143,9.641499957069755,29.591600061394274,5.815241813659668
patch_layer3,4,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,16.15369995124638,4.5943999430164695,0.5846000276505947,8.779999916441739,30.112699838355184,4.973021507263184
patch_layer3,4,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,14.907300006598234,3.885700018145144,0.5887000588700175,8.510099956765771,27.891800040379167,3.1189870834350586
patch_layer3,4,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,16.261499957181513,3.9646000368520617,0.5751000717282295,10.276000015437603,31.077200081199408,3.1803042888641357
